area,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob,data_type,upper_ci,lower_ci,age_weights
United States of America,102,Late-wet,6,Both,3,2001,60,69,7108.0,0.0070343275182892,0.0009912990739728,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,70,79,2230.0,0.0170403587443946,0.0027406575851824,0.796676793,0.246828435,p,,,
United States of America,102,Late-wet,6,Both,3,2001,80,87,483.0,0.0538302277432712,0.0102689036232682,0.796676793,0.246828435,p,,,
Norway,90,Late-wet,6,Both,3,2009,65,69,976.0,0.0051229508196721,0.002285177243765,0.876582817,0.216588254,p,,,
Norway,90,Late-wet,6,Both,3,2009,70,74,780.0,0.0179487179487179,0.0047537517535364,0.876582817,0.216588254,p,,,
Norway,90,Late-wet,6,Both,3,2009,75,79,554.0,0.0433212996389891,0.0086492591277824,0.876582817,0.216588254,p,,,
Norway,90,Late-wet,6,Both,3,2009,80,87,321.0,0.0716510903426791,0.0143950938764385,0.876582817,0.216588254,p,,,
Germany,81,Late-wet,6,Both,3,2010,90,92,44.5,0.1123595505617977,0.0473416656071295,0.87794671,0.286391016,p,,,
Germany,81,Late-wet,6,Both,3,2010,93,102,33.0,0.2121212121212121,0.0711647264279065,0.87794671,0.286391016,p,,,
Germany,81,Late-wet,6,Male,1,2010,90,102,24.5,0.1632653061224489,0.0746720027688962,0.87794671,0.320266936,p,,,
Germany,81,Late-wet,6,Female,2,2010,90,102,53.0,0.1509433962264151,0.0491742161618569,0.87794671,0.252604004,p,,,
Kenya,180,Late-wet,6,Both,3,2007,50,59,754.0,0.003315649867374,0.0020935217537274,0.413736227,0.13260535,p,,,
Kenya,180,Late-wet,6,Both,3,2007,60,69,498.5,0.0100300902708124,0.0044630405906607,0.413736227,0.13260535,p,,,
Kenya,180,Late-wet,6,Both,3,2007,70,79,273.5,0.0127970749542961,0.0067964152899223,0.413736227,0.13260535,p,,,
Kenya,180,Late-wet,6,Both,3,2007,80,95,126.0,0.0277777777777777,0.0146401743526313,0.413736227,0.13260535,p,,,
Kenya,180,Late-wet,6,Male,1,2007,50,95,814.5,0.0061387354205033,0.0027368865527058,0.413736227,0.223660913,p,,,
Kenya,180,Late-wet,6,Female,2,2007,50,95,837.5,0.0113432835820895,0.0036593145919943,0.413736227,0.044824001,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,40,49,1847.0,0.0037899296155928,0.0014297417141926,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,50,59,1668.0,0.0047961630695443,0.0016916284013618,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,60,69,1516.0,0.0131926121372031,0.0029304343246806,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,70,95,1125.0,0.0142222222222222,0.0035301810614293,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,40,49,2385.0,0.0,0.0,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,50,59,2295.0,0.0030501089324618,0.0011510733397723,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,60,69,1908.0,0.0041928721174004,0.0014792931234469,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,70,95,1608.0,0.0099502487562189,0.0024751553177442,0.833894627,0.059257658,p,,,
Germany,81,Late-wet,6,Both,3,2007,35,44,686.5,0.0,0.0,0.86914044,0.298217818,p,,,
Germany,81,Late-wet,6,Both,3,2007,45,54,612.0,0.0,0.0,0.86914044,0.298217818,p,,,
Germany,81,Late-wet,6,Both,3,2007,55,64,454.5,0.0,0.0,0.86914044,0.298217818,p,,,
Germany,81,Late-wet,6,Both,3,2007,65,74,417.0,0.0035971223021582,0.0029317508593744,0.86914044,0.298217818,p,,,
Germany,81,Late-wet,6,Male,1,2007,35,74,1082.0,0.0009242144177449,0.0009237872328745,0.86914044,0.335004351,p,,,
Germany,81,Late-wet,6,Female,2,2007,35,74,1088.0,0.0009191176470588,0.0009186951613334,0.86914044,0.261523961,p,,,
China,6,Late-wet,6,Both,3,2012,50,95,1002.5,0.0044887780548628,0.002111275731259,0.657144292,0.273047781,p,,,
Ireland,84,Late-wet,6,Male,1,2009,50,64,1365.0,0.0007326007326007,0.0007323323315173,0.823929666,0.272176715,p,,,
Ireland,84,Late-wet,6,Male,1,2009,65,74,603.0,0.0016583747927031,0.0016569991186441,0.823929666,0.272176715,p,,,
Ireland,84,Late-wet,6,Male,1,2009,75,95,189.0,0.0105820105820105,0.0074429156096765,0.823929666,0.272176715,p,,,
Ireland,84,Late-wet,6,Female,2,2009,50,64,1735.0,0.0011527377521613,0.0008146387427403,0.823929666,0.279398523,p,,,
Ireland,84,Late-wet,6,Female,2,2009,65,74,646.0,0.001547987616099,0.0015467890192363,0.823929666,0.279398523,p,,,
Ireland,84,Late-wet,6,Female,2,2009,75,95,209.0,0.0095693779904306,0.0067341182986224,0.823929666,0.279398523,p,,,
Thailand,18,Late-wet,6,Both,3,2010,50,99,7043.0,0.0069572625301718,0.0009904312196657,0.62858944,0.226015097,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,40,44,2071274.0,0.0004630000666256,1.4947590359844412e-05,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,40,44,2060714.0,0.0002800000388214,1.1654922103515293e-05,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,45,49,2045020.0,0.0007330001662575,1.8925354768699785e-05,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,45,49,2027237.0,0.0005140000897773,1.591907001944694e-05,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,50,54,1888552.0,0.0013189999534034,2.6410176898740525e-05,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,50,54,1910031.0,0.0009670000120416,2.248966305522967e-05,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,55,59,1360878.0,0.00250500044824,4.284988600795313e-05,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,55,59,1405979.0,0.0020739996827833,3.83675523912252e-05,0.833894627,0.059257658,p,,,
Republic of Korea,68,Late-wet,6,Male,1,2008,60,64,1057090.0,0.0048519993567245,6.758467387573445e-05,0.833894627,0.457010102,p,,,
Republic of Korea,68,Late-wet,6,Female,2,2008,60,64,1125179.0,0.0041939993547693,6.092432695441464e-05,0.833894627,0.059257658,p,,,
