location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,x_sdi,x_tob
Thailand,18,Late-dry,7,Both,3,2006,50,95,5444.0,0.0006429096252755327,0.00034353916418248013,0.610356678,0.225473504
United Kingdom,95,Late,3,Both,3,1997,65,69,352.0,0.0,0.0,0.775050122,0.310801288
United Kingdom,95,Late,3,Both,3,1997,70,74,341.0,0.002932551319648094,0.0029282482339557346,0.775050122,0.310801288
United Kingdom,95,Late,3,Both,3,1997,75,95,241.0,0.016597510373443983,0.008229597687803533,0.775050122,0.310801288
United Kingdom,95,Late,3,Both,3,1997,65,69,352.0,0.0,0.0,0.775050122,0.310801288
United Kingdom,95,Late,3,Both,3,1997,70,74,341.0,0.002932551319648094,0.0029282482339557346,0.775050122,0.310801288
United Kingdom,95,Late,3,Both,3,1997,75,95,241.0,0.016597510373443983,0.008229597687803533,0.775050122,0.310801288
United States of America,102,Late-wet,6,Both,3,2001,40,49,642664.0,0.0013366238034182715,4.557452708674193e-05,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,50,59,606342.0,0.003288573115502472,7.352408758313254e-05,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,60,69,312979.0,0.00881209282411919,0.00016705517349411037,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,70,79,150705.0,0.033588799309910086,0.00046410301147568385,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,80,87,44254.0,0.07588014642744159,0.0012587861755756222,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,40,49,551213.0,0.0012753690497139944,4.80707713923112e-05,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,50,59,531039.0,0.003261530697368743,7.824167454194879e-05,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,60,69,276062.0,0.008885685099723975,0.00017860927947273365,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,70,79,135578.0,0.03504993435513137,0.0004994608051460602,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,80,87,41116.0,0.07824204689172098,0.0013244120387984695,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,40,49,27696.0,0.0009748700173310225,0.00018752235046649133,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,50,59,26869.0,0.0027168856302802486,0.000317555149453981,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,60,69,14659.0,0.007162835118357323,0.0006965131457547605,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,70,79,7504.0,0.0142590618336887,0.0013686123673299516,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,80,87,1587.0,0.034026465028355386,0.004550955272427756,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,40,49,44673.0,0.0021713339153403622,0.00022022607417701277,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,50,59,33234.0,0.00355058073057712,0.0003262766670675854,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,60,69,15150.0,0.009900990099009901,0.0008044004591112748,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,70,79,5393.0,0.030595216020767663,0.002345114927515123,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,80,87,1068.0,0.05711610486891386,0.007101053321239281,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,40,49,19082.0,0.0016769730636201656,0.0002962010828618394,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,50,59,15200.0,0.004671052631578947,0.0005530557397251136,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,60,69,7108.0,0.007034327518289252,0.0009912990739728686,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,70,79,2230.0,0.017040358744394617,0.0027406575851824985,0.796676793,0.246828435
United States of America,102,Late-wet,6,Both,3,2001,80,87,483.0,0.053830227743271224,0.01026890362326829,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,40,49,642664.0,0.013876613595907037,0.00014592019133039365,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,50,59,606342.0,0.03147068815948755,0.00022420777987156043,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,60,69,312979.0,0.07011013518478876,0.0004564030731732735,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,70,79,150705.0,0.18360372913971004,0.000997303686487819,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,80,87,44254.0,0.31759840918335064,0.002213007617055538,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,40,49,551213.0,0.013561000919789628,0.00015578343073806758,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,50,59,531039.0,0.03142707032816799,0.00023941695531767962,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,60,69,276062.0,0.07086089356738703,0.0004883603170217065,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,70,79,135578.0,0.18957352962870083,0.0010645131860497607,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,80,87,41116.0,0.32566397509485356,0.0023110940096538963,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,40,49,27696.0,0.012853841709994223,0.0006768597330196581,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,50,59,26869.0,0.025307975734117385,0.0009581569612044085,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,60,69,14659.0,0.05000341087386589,0.0018001498784507065,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,70,79,7504.0,0.1040778251599147,0.003525070722231636,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,80,87,1587.0,0.18021424070573408,0.009648421654540813,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,40,49,44673.0,0.015333646721733485,0.0005813594233579914,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,50,59,33234.0,0.03105253655894566,0.0009514968353729031,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,60,69,15150.0,0.06851485148514852,0.0020524567362551426,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,70,79,5393.0,0.1470424624513258,0.004822473824672234,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,80,87,1068.0,0.22940074906367042,0.012865482569785787,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,40,49,19082.0,0.02106697411172833,0.0010395984545631632,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,50,59,15200.0,0.04480263157894737,0.0016779403842396784,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,60,69,7108.0,0.08581879572312887,0.0033222601911472244,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,70,79,2230.0,0.17668161434977578,0.008076573594763381,0.796676793,0.246828435
United States of America,102,Late-dry,7,Both,3,2001,80,87,483.0,0.2774327122153209,0.0203725042245991,0.796676793,0.246828435
Singapore,69,Intermediate,5,Both,3,2005,40,99,3172.0,0.06399747793190416,0.004345636037387244,0.796455751,0.165522501
Singapore,69,Late,3,Both,3,2005,40,99,3172.0,0.0025220680958385876,0.0008905605706517329,0.796455751,0.165522501
Singapore,69,Intermediate,5,Both,3,2005,40,99,3172.0,0.06399747793190416,0.004345636037387244,0.796455751,0.165522501
Singapore,69,Late,3,Both,3,2005,40,99,3172.0,0.0025220680958385876,0.0008905605706517329,0.796455751,0.165522501
Norway,90,Early to intermediate,2,Female,2,2009,65,69,603.0,0.5671641791044776,0.0201770345884815,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Female,2,2009,70,74,398.0,0.6206030150753769,0.024322731305873313,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Female,2,2009,75,79,288.0,0.6215277777777778,0.028579263511790708,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Female,2,2009,80,87,175.0,0.6742857142857143,0.03542593801931157,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Male,1,2009,65,69,365.0,0.5178082191780822,0.02615459137930415,0.876582817,0.244414529
Norway,90,Early to intermediate,2,Male,1,2009,70,74,365.0,0.5506849315068493,0.02603638327460859,0.876582817,0.244414529
Norway,90,Early to intermediate,2,Male,1,2009,75,79,234.0,0.6452991452991453,0.03127546199453382,0.876582817,0.244414529
Norway,90,Early to intermediate,2,Male,1,2009,80,87,111.0,0.6306306306306306,0.0458095979499245,0.876582817,0.244414529
Norway,90,Late-dry,7,Both,3,2009,65,69,976.0,0.0030737704918032786,0.0017719127003295442,0.876582817,0.216588254
Norway,90,Late-dry,7,Both,3,2009,70,74,780.0,0.0038461538461538464,0.002216303502180232,0.876582817,0.216588254
Norway,90,Late-dry,7,Both,3,2009,75,79,554.0,0.01444043321299639,0.005068467519804123,0.876582817,0.216588254
Norway,90,Late-dry,7,Both,3,2009,80,87,321.0,0.037383177570093455,0.010587960541404736,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,65,69,976.0,0.005122950819672131,0.002285177243765014,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,70,74,780.0,0.017948717948717947,0.0047537517535364004,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,75,79,554.0,0.04332129963898917,0.008649259127782404,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,80,87,321.0,0.07165109034267912,0.014395093876438518,0.876582817,0.216588254
Norway,90,Early to intermediate,2,Female,2,2009,65,69,603.0,0.5671641791044776,0.0201770345884815,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Female,2,2009,70,74,398.0,0.6206030150753769,0.024322731305873313,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Female,2,2009,75,79,288.0,0.6215277777777778,0.028579263511790708,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Female,2,2009,80,87,175.0,0.6742857142857143,0.03542593801931157,0.876582817,0.187757666
Norway,90,Early to intermediate,2,Male,1,2009,65,69,365.0,0.5178082191780822,0.02615459137930415,0.876582817,0.244414529
Norway,90,Early to intermediate,2,Male,1,2009,70,74,365.0,0.5506849315068493,0.02603638327460859,0.876582817,0.244414529
Norway,90,Early to intermediate,2,Male,1,2009,75,79,234.0,0.6452991452991453,0.03127546199453382,0.876582817,0.244414529
Norway,90,Early to intermediate,2,Male,1,2009,80,87,111.0,0.6306306306306306,0.0458095979499245,0.876582817,0.244414529
Norway,90,Late-dry,7,Both,3,2009,65,69,976.0,0.0030737704918032786,0.0017719127003295442,0.876582817,0.216588254
Norway,90,Late-dry,7,Both,3,2009,70,74,780.0,0.0038461538461538464,0.002216303502180232,0.876582817,0.216588254
Norway,90,Late-dry,7,Both,3,2009,75,79,554.0,0.01444043321299639,0.005068467519804123,0.876582817,0.216588254
Norway,90,Late-dry,7,Both,3,2009,80,87,321.0,0.037383177570093455,0.010587960541404736,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,65,69,976.0,0.005122950819672131,0.002285177243765014,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,70,74,780.0,0.017948717948717947,0.0047537517535364004,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,75,79,554.0,0.04332129963898917,0.008649259127782404,0.876582817,0.216588254
Norway,90,Late-wet,6,Both,3,2009,80,87,321.0,0.07165109034267912,0.014395093876438518,0.876582817,0.216588254
Republic of Korea,68,Early to intermediate,2,Both,3,2010,50,95,10449.0,0.02765814910517753,0.00160429297426995,0.842511429,0.253258182
Republic of Korea,68,Early to intermediate,2,Both,3,2010,50,95,10449.0,0.02765814910517753,0.00160429297426995,0.842511429,0.253258182
United Kingdom,95,Early to intermediate,2,Both,3,2005,39,45,245.0,0.0163265306122449,0.008096352166861706,0.804489194,0.267998468
United Kingdom,95,Early to intermediate,2,Both,3,2005,46,52,165.0,0.01818181818181818,0.01040141006449737,0.804489194,0.267998468
United Kingdom,95,Early to intermediate,2,Both,3,2005,53,59,15.0,0.0,0.0,0.804489194,0.267998468
United Kingdom,95,Early to intermediate,2,Both,3,2005,39,45,245.0,0.0163265306122449,0.008096352166861706,0.804489194,0.267998468
United Kingdom,95,Early to intermediate,2,Both,3,2005,46,52,165.0,0.01818181818181818,0.01040141006449737,0.804489194,0.267998468
United Kingdom,95,Early to intermediate,2,Both,3,2005,53,59,15.0,0.0,0.0,0.804489194,0.267998468
Germany,81,Early to intermediate,2,Both,3,2010,90,92,44.5,0.33707865168539325,0.07086252464579863,0.87794671,0.286391016
Germany,81,Early to intermediate,2,Both,3,2010,93,102,33.0,0.2727272727272727,0.07752753322022198,0.87794671,0.286391016
Germany,81,Early to intermediate,2,Male,1,2010,90,102,24.5,0.2653061224489796,0.08919567662261431,0.87794671,0.320266936
Germany,81,Early to intermediate,2,Female,2,2010,90,102,53.0,0.330188679245283,0.0645980482419596,0.87794671,0.252604004
Germany,81,Late-dry,7,Both,3,2010,90,92,44.5,0.14606741573033707,0.05294298943355722,0.87794671,0.286391016
Germany,81,Late-dry,7,Both,3,2010,93,102,33.0,0.10606060606060606,0.053601151588336685,0.87794671,0.286391016
Germany,81,Late-dry,7,Male,1,2010,90,102,24.5,0.20408163265306123,0.08142414019690346,0.87794671,0.320266936
Germany,81,Late-dry,7,Female,2,2010,90,102,53.0,0.09433962264150944,0.0401505793659571,0.87794671,0.252604004
Germany,81,Late-wet,6,Both,3,2010,90,92,44.5,0.11235955056179775,0.04734166560712953,0.87794671,0.286391016
Germany,81,Late-wet,6,Both,3,2010,93,102,33.0,0.21212121212121213,0.07116472642790657,0.87794671,0.286391016
Germany,81,Late-wet,6,Male,1,2010,90,102,24.5,0.16326530612244897,0.0746720027688962,0.87794671,0.320266936
Germany,81,Late-wet,6,Female,2,2010,90,102,53.0,0.1509433962264151,0.04917421616185691,0.87794671,0.252604004
Germany,81,Early to intermediate,2,Both,3,2010,90,92,44.5,0.33707865168539325,0.07086252464579863,0.87794671,0.286391016
Germany,81,Early to intermediate,2,Both,3,2010,93,102,33.0,0.2727272727272727,0.07752753322022198,0.87794671,0.286391016
Germany,81,Early to intermediate,2,Male,1,2010,90,102,24.5,0.2653061224489796,0.08919567662261431,0.87794671,0.320266936
Germany,81,Early to intermediate,2,Female,2,2010,90,102,53.0,0.330188679245283,0.0645980482419596,0.87794671,0.252604004
Germany,81,Late-dry,7,Both,3,2010,90,92,44.5,0.14606741573033707,0.05294298943355722,0.87794671,0.286391016
Germany,81,Late-dry,7,Both,3,2010,93,102,33.0,0.10606060606060606,0.053601151588336685,0.87794671,0.286391016
Germany,81,Late-dry,7,Male,1,2010,90,102,24.5,0.20408163265306123,0.08142414019690346,0.87794671,0.320266936
Germany,81,Late-dry,7,Female,2,2010,90,102,53.0,0.09433962264150944,0.0401505793659571,0.87794671,0.252604004
Germany,81,Late-wet,6,Both,3,2010,90,92,44.5,0.11235955056179775,0.04734166560712953,0.87794671,0.286391016
Germany,81,Late-wet,6,Both,3,2010,93,102,33.0,0.21212121212121213,0.07116472642790657,0.87794671,0.286391016
Germany,81,Late-wet,6,Male,1,2010,90,102,24.5,0.16326530612244897,0.0746720027688962,0.87794671,0.320266936
Germany,81,Late-wet,6,Female,2,2010,90,102,53.0,0.1509433962264151,0.04917421616185691,0.87794671,0.252604004
Singapore,69,Intermediate,5,Male,1,2007,40,49,423.0,0.026004728132387706,0.007738101099242631,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,50,59,538.0,0.03903345724907063,0.008349904443085176,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,60,69,458.0,0.07205240174672489,0.012082400238462035,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,70,79,209.0,0.14832535885167464,0.024585068286398424,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,80,83,39.0,0.23076923076923078,0.0674660014851561,0.810625304,0.239256891
Singapore,69,Intermediate,5,Female,2,2007,40,49,450.0,0.02,0.006599663291074444,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,50,59,560.0,0.025,0.006597483286396845,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,60,69,414.0,0.07004830917874397,0.01254379223260421,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,70,79,206.0,0.1262135922330097,0.023137801769433464,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,80,83,33.0,0.15151515151515152,0.062415594005386335,0.810625304,0.086147732
India,163,Intermediate,5,Male,1,2006,40,49,632.0,0.0379746835443038,0.007602944024430892,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,50,59,392.0,0.07397959183673469,0.013219749047102962,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,60,69,333.0,0.09009009009009009,0.0156897343839208,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,70,79,221.0,0.10407239819004525,0.02054036244211564,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,80,83,44.0,0.09090909090909091,0.043339208602072375,0.433321558,0.304566111
India,163,Intermediate,5,Female,2,2006,40,49,739.0,0.023004059539918808,0.005514757269945586,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,50,59,395.0,0.08607594936708861,0.014112287518566618,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,60,69,507.0,0.07495069033530571,0.011694085926988252,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,70,79,156.0,0.0641025641025641,0.0196105389931747,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,80,83,6.0,0.0,0.0,0.433321558,0.042050857
Singapore,69,Intermediate,5,Male,1,2007,40,49,423.0,0.026004728132387706,0.007738101099242631,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,50,59,538.0,0.03903345724907063,0.008349904443085176,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,60,69,458.0,0.07205240174672489,0.012082400238462035,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,70,79,209.0,0.14832535885167464,0.024585068286398424,0.810625304,0.239256891
Singapore,69,Intermediate,5,Male,1,2007,80,83,39.0,0.23076923076923078,0.0674660014851561,0.810625304,0.239256891
Singapore,69,Intermediate,5,Female,2,2007,40,49,450.0,0.02,0.006599663291074444,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,50,59,560.0,0.025,0.006597483286396845,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,60,69,414.0,0.07004830917874397,0.01254379223260421,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,70,79,206.0,0.1262135922330097,0.023137801769433464,0.810625304,0.086147732
Singapore,69,Intermediate,5,Female,2,2007,80,83,33.0,0.15151515151515152,0.062415594005386335,0.810625304,0.086147732
India,163,Intermediate,5,Male,1,2006,40,49,632.0,0.0379746835443038,0.007602944024430892,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,50,59,392.0,0.07397959183673469,0.013219749047102962,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,60,69,333.0,0.09009009009009009,0.0156897343839208,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,70,79,221.0,0.10407239819004525,0.02054036244211564,0.433321558,0.304566111
India,163,Intermediate,5,Male,1,2006,80,83,44.0,0.09090909090909091,0.043339208602072375,0.433321558,0.304566111
India,163,Intermediate,5,Female,2,2006,40,49,739.0,0.023004059539918808,0.005514757269945586,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,50,59,395.0,0.08607594936708861,0.014112287518566618,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,60,69,507.0,0.07495069033530571,0.011694085926988252,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,70,79,156.0,0.0641025641025641,0.0196105389931747,0.433321558,0.042050857
India,163,Intermediate,5,Female,2,2006,80,83,6.0,0.0,0.0,0.433321558,0.042050857
Japan,67,Early,4,Male,1,2008,50,74,988.5,0.20637329286798178,0.01287201529689694,0.840301217,0.406534766
Japan,67,Early,4,Female,2,2008,50,74,1809.0,0.22747374239911552,0.009856051809887715,0.840301217,0.129764697
Japan,67,Early,4,Both,3,2008,50,59,915.0,0.1885245901639344,0.012930375516692585,0.840301217,0.26811033
Japan,67,Early,4,Both,3,2008,60,69,1421.0,0.23117522871217452,0.011183745944817972,0.840301217,0.26811033
Japan,67,Early,4,Both,3,2008,70,74,461.5,0.24810400866738894,0.020105270598818198,0.840301217,0.26811033
Japan,67,Intermediate,5,Male,1,2008,50,74,988.5,0.12999494183105717,0.010696354279398515,0.840301217,0.406534766
Japan,67,Intermediate,5,Female,2,2008,50,74,1809.0,0.16970702045328911,0.008825641936421106,0.840301217,0.129764697
Japan,67,Intermediate,5,Both,3,2008,50,59,915.0,0.1180327868852459,0.010666378826649859,0.840301217,0.26811033
Japan,67,Intermediate,5,Both,3,2008,60,69,1421.0,0.18156228008444758,0.01022606604891263,0.840301217,0.26811033
Japan,67,Intermediate,5,Both,3,2008,70,74,461.5,0.2589382448537378,0.0203910433360647,0.840301217,0.26811033
Japan,67,Late,3,Male,1,2008,50,74,988.5,0.008093070308548306,0.0028497304439127707,0.840301217,0.406534766
Japan,67,Late,3,Female,2,2008,50,74,1809.0,0.0035931453841901604,0.0014068132975610912,0.840301217,0.129764697
Japan,67,Late,3,Both,3,2008,50,59,915.0,0.00273224043715847,0.0017256582807798513,0.840301217,0.26811033
Japan,67,Late,3,Both,3,2008,60,69,1421.0,0.005277973258268825,0.001922150642896077,0.840301217,0.26811033
Japan,67,Late,3,Both,3,2008,70,74,461.5,0.009750812567713976,0.004574112047459668,0.840301217,0.26811033
Japan,67,Early,4,Male,1,2008,50,74,988.5,0.20637329286798178,0.01287201529689694,0.840301217,0.406534766
Japan,67,Early,4,Female,2,2008,50,74,1809.0,0.22747374239911552,0.009856051809887715,0.840301217,0.129764697
Japan,67,Early,4,Both,3,2008,50,59,915.0,0.1885245901639344,0.012930375516692585,0.840301217,0.26811033
Japan,67,Early,4,Both,3,2008,60,69,1421.0,0.23117522871217452,0.011183745944817972,0.840301217,0.26811033
Japan,67,Early,4,Both,3,2008,70,74,461.5,0.24810400866738894,0.020105270598818198,0.840301217,0.26811033
Japan,67,Intermediate,5,Male,1,2008,50,74,988.5,0.12999494183105717,0.010696354279398515,0.840301217,0.406534766
Japan,67,Intermediate,5,Female,2,2008,50,74,1809.0,0.16970702045328911,0.008825641936421106,0.840301217,0.129764697
Japan,67,Intermediate,5,Both,3,2008,50,59,915.0,0.1180327868852459,0.010666378826649859,0.840301217,0.26811033
Japan,67,Intermediate,5,Both,3,2008,60,69,1421.0,0.18156228008444758,0.01022606604891263,0.840301217,0.26811033
Japan,67,Intermediate,5,Both,3,2008,70,74,461.5,0.2589382448537378,0.0203910433360647,0.840301217,0.26811033
Japan,67,Late,3,Male,1,2008,50,74,988.5,0.008093070308548306,0.0028497304439127707,0.840301217,0.406534766
Japan,67,Late,3,Female,2,2008,50,74,1809.0,0.0035931453841901604,0.0014068132975610912,0.840301217,0.129764697
Japan,67,Late,3,Both,3,2008,50,59,915.0,0.00273224043715847,0.0017256582807798513,0.840301217,0.26811033
Japan,67,Late,3,Both,3,2008,60,69,1421.0,0.005277973258268825,0.001922150642896077,0.840301217,0.26811033
Japan,67,Late,3,Both,3,2008,70,74,461.5,0.009750812567713976,0.004574112047459668,0.840301217,0.26811033
Kenya,180,Early to intermediate,2,Both,3,2007,50,59,754.0,0.034482758620689655,0.0066450055014913275,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Both,3,2007,60,69,498.5,0.09227683049147442,0.012962550568602422,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Both,3,2007,70,79,273.5,0.1882998171846435,0.023639816753410342,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Both,3,2007,80,95,126.0,0.25,0.03857583749052298,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Male,1,2007,50,95,814.5,0.07550644567219153,0.009257600022454229,0.413736227,0.223660913
Kenya,180,Early to intermediate,2,Female,2,2007,50,95,837.5,0.11164179104477612,0.010882158562052865,0.413736227,0.044824001
Kenya,180,Late-wet,6,Both,3,2007,50,59,754.0,0.0033156498673740055,0.0020935217537274894,0.413736227,0.13260535
Kenya,180,Late-wet,6,Both,3,2007,60,69,498.5,0.010030090270812437,0.004463040590660726,0.413736227,0.13260535
Kenya,180,Late-wet,6,Both,3,2007,70,79,273.5,0.012797074954296161,0.006796415289922374,0.413736227,0.13260535
Kenya,180,Late-wet,6,Both,3,2007,80,95,126.0,0.027777777777777776,0.014640174352631385,0.413736227,0.13260535
Kenya,180,Late-wet,6,Male,1,2007,50,95,814.5,0.006138735420503376,0.002736886552705896,0.413736227,0.223660913
Kenya,180,Late-wet,6,Female,2,2007,50,95,837.5,0.011343283582089553,0.003659314591994395,0.413736227,0.044824001
Kenya,180,Late-dry,7,Both,3,2007,50,59,754.0,0.001989389920424403,0.0016227135508550291,0.413736227,0.13260535
Kenya,180,Late-dry,7,Both,3,2007,60,69,498.5,0.004012036108324975,0.0028312412702863493,0.413736227,0.13260535
Kenya,180,Late-dry,7,Both,3,2007,70,79,273.5,0.010968921389396709,0.006298081351713144,0.413736227,0.13260535
Kenya,180,Late-dry,7,Both,3,2007,80,95,126.0,0.01984126984126984,0.01242360587571919,0.413736227,0.13260535
Kenya,180,Late-dry,7,Male,1,2007,50,95,814.5,0.006138735420503376,0.002736886552705896,0.413736227,0.223660913
Kenya,180,Late-dry,7,Female,2,2007,50,95,837.5,0.004776119402985075,0.0023823500466965864,0.413736227,0.044824001
Kenya,180,Early to intermediate,2,Both,3,2007,50,59,754.0,0.034482758620689655,0.0066450055014913275,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Both,3,2007,60,69,498.5,0.09227683049147442,0.012962550568602422,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Both,3,2007,70,79,273.5,0.1882998171846435,0.023639816753410342,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Both,3,2007,80,95,126.0,0.25,0.03857583749052298,0.413736227,0.13260535
Kenya,180,Early to intermediate,2,Male,1,2007,50,95,814.5,0.07550644567219153,0.009257600022454229,0.413736227,0.223660913
Kenya,180,Early to intermediate,2,Female,2,2007,50,95,837.5,0.11164179104477612,0.010882158562052865,0.413736227,0.044824001
Kenya,180,Late-wet,6,Both,3,2007,50,59,754.0,0.0033156498673740055,0.0020935217537274894,0.413736227,0.13260535
Kenya,180,Late-wet,6,Both,3,2007,60,69,498.5,0.010030090270812437,0.004463040590660726,0.413736227,0.13260535
Kenya,180,Late-wet,6,Both,3,2007,70,79,273.5,0.012797074954296161,0.006796415289922374,0.413736227,0.13260535
Kenya,180,Late-wet,6,Both,3,2007,80,95,126.0,0.027777777777777776,0.014640174352631385,0.413736227,0.13260535
Kenya,180,Late-wet,6,Male,1,2007,50,95,814.5,0.006138735420503376,0.002736886552705896,0.413736227,0.223660913
Kenya,180,Late-wet,6,Female,2,2007,50,95,837.5,0.011343283582089553,0.003659314591994395,0.413736227,0.044824001
Kenya,180,Late-dry,7,Both,3,2007,50,59,754.0,0.001989389920424403,0.0016227135508550291,0.413736227,0.13260535
Kenya,180,Late-dry,7,Both,3,2007,60,69,498.5,0.004012036108324975,0.0028312412702863493,0.413736227,0.13260535
Kenya,180,Late-dry,7,Both,3,2007,70,79,273.5,0.010968921389396709,0.006298081351713144,0.413736227,0.13260535
Kenya,180,Late-dry,7,Both,3,2007,80,95,126.0,0.01984126984126984,0.01242360587571919,0.413736227,0.13260535
