age,sex,mean,lower_ci,upper_ci
44,Female,0.046008754691796765,0.0340654864830603,0.059842634994681405
45,Female,0.04929528044136419,0.03614409158150216,0.06469950390154508
46,Female,0.052599523183688726,0.03943668506866736,0.06782356353147995
47,Female,0.05589640843500385,0.042331789861908796,0.07152056118747877
48,Female,0.05930757503842053,0.04497862286909456,0.07587145143453042
49,Female,0.06274751531195463,0.047430489473472136,0.08048812550897244
50,Female,0.06624672563207472,0.04965317718959508,0.08572616252755266
51,Female,0.06988085433148486,0.05345803183112075,0.08910601972405795
52,Female,0.0733801776929047,0.05646885663187862,0.0930262545418415
53,Female,0.0769610421100512,0.0592072252267037,0.09747776219621769
54,Female,0.08072433617177177,0.06183215307084873,0.10255164635620986
55,Female,0.08447501806064237,0.06415671684885639,0.10818441647850338
56,Female,0.08878970934705974,0.06868725600678209,0.11239112953201714
57,Female,0.092872201528686,0.07245317838896187,0.11696172461779454
58,Female,0.09683409686320545,0.07549023370383744,0.12187844960936475
59,Female,0.10080083839134947,0.07806311010956907,0.12784031254235856
60,Female,0.10486676616690514,0.08042203901527344,0.13398986898684376
61,Female,0.1098225608675947,0.08570371912218842,0.13849480769546693
62,Female,0.1144999228253018,0.09005423748760724,0.14327235266752147
63,Female,0.11964294095578078,0.09414460533307041,0.14935639376275103
64,Female,0.1246027333609877,0.09790519963928467,0.15634663403074403
65,Female,0.1296037376952058,0.10085352388571346,0.16422208300344576
66,Female,0.13480690376087762,0.10616462006356522,0.16885429131448207
67,Female,0.139869721188499,0.11070993140305543,0.1740555703418435
68,Female,0.14505169907607424,0.11468357791168388,0.18073987459888877
69,Female,0.14985138939550086,0.11768313352457639,0.18804036555544892
70,Female,0.15497952257605235,0.1204997155577829,0.19654763524192848
71,Female,0.1616595171322002,0.12758792622425466,0.20257482445598468
72,Female,0.16702842351533986,0.13241606760851668,0.20835609207260833
73,Female,0.17395273423226276,0.13803733352877412,0.21631980026253617
74,Female,0.17985588193058044,0.1420515559730837,0.22487113384430757
75,Female,0.18431489285719382,0.14424472560497936,0.23207465767421873
76,Female,0.19225324918421471,0.1521251109382866,0.23938964779507033
77,Female,0.19848904496562375,0.15762448857207656,0.24635806967609752
78,Female,0.2047798102074152,0.1624397003049148,0.25445803412479007
79,Female,0.20719061041819273,0.16298550484710367,0.2594863324821127
80,Female,0.21173980044337587,0.16480717225756403,0.26822228090472017
81,Female,0.21797515551564642,0.1716710181320428,0.274022372931728
82,Female,0.22321417860583026,0.1759767735154992,0.27934407462839683
83,Female,0.23031802184735373,0.18108682080891111,0.28803472324540896
84,Female,0.23716908886574908,0.18521095040027105,0.2978443482715064
85,Female,0.24581584831393483,0.19048631008984043,0.31109586976041304
86,Female,0.25470329663583224,0.1989608642084692,0.3203225061579378
87,Female,0.26195087889988566,0.20469526075324398,0.3289088483072415
88,Female,0.2702362819168388,0.21040125751152686,0.3401074709966745
89,Female,0.27825528400558663,0.21502368019344104,0.3529490232515206
90,Female,0.2864202216831304,0.21943071530974254,0.36708540063452505
91,Female,0.2945515664795851,0.22657053355529955,0.3761180000702948
92,Female,0.30051740482283695,0.23069934119342447,0.3843967368393199
93,Female,0.31032225143492137,0.23713654689440034,0.39812455869565117
94,Female,0.3180368755015853,0.24144260777039034,0.41036509143197825
95,Female,0.3310199912141027,0.2491495648886056,0.430994493150068
96,Female,0.33589139489152353,0.2528199295140119,0.436364782944179
97,Female,0.3407619939916543,0.25653715910043307,0.4425054274628816
98,Female,0.34563112629135107,0.2598079637503254,0.45004616482776905
99,Female,0.35049795528052846,0.26236865216368743,0.4585830802465159
100,Female,0.35536212432864306,0.26482092026406007,0.4671238019891384
