age,sex,mean,lower_ci,upper_ci
58,Female,0.14237184001524836,0.11550746731700427,0.17333711201655588
59,Female,0.14796730585370252,0.11922526747011768,0.18127493253229535
60,Female,0.15361514403427365,0.12274994041032462,0.1892697530488292
61,Female,0.1594946979036251,0.1293304344910292,0.19425637836671533
62,Female,0.1649309541592053,0.13506761607638906,0.19901652524869415
63,Female,0.1708099024236521,0.14072400597190998,0.20486657872075847
64,Female,0.17645110935817748,0.14576620168047877,0.21091284888325357
65,Female,0.1820291277013508,0.15026420460991285,0.2175236507906292
66,Female,0.1878545575230541,0.15454582035769088,0.22500102516942985
67,Female,0.1933534115159049,0.1582181227947237,0.2327002425626842
68,Female,0.1990855708757153,0.1619154073202238,0.24126711605021797
69,Female,0.20470011528439946,0.1652356188708796,0.24989734064002816
70,Female,0.2103774196542714,0.16854201379876718,0.2590384112656056
71,Female,0.21749755143975263,0.17689194627281624,0.2645318466506188
72,Female,0.2231399502661929,0.18315315485834052,0.26932781696261016
73,Female,0.23077327539391676,0.19044806887235657,0.27669476825907185
74,Female,0.2372453949367544,0.1962413404450493,0.2833716998940574
75,Female,0.24252470737324536,0.20042721910829425,0.29001791460398024
76,Female,0.2504851909076698,0.20650490056024245,0.2996286384050972
77,Female,0.2563167647152676,0.21036028703125137,0.3076662068116107
78,Female,0.2628836980742724,0.21449887868913003,0.31692013451807965
79,Female,0.2662307444525243,0.21564094823195717,0.32296046906812403
80,Female,0.27177818851144453,0.21857753228427496,0.3317575046039782
81,Female,0.2777663405990338,0.22558559208421766,0.33652484296754537
82,Female,0.28293028898802924,0.23109928201580993,0.3405909315999461
83,Female,0.2879591837315129,0.23595132085453832,0.34559841606094815
84,Female,0.2932949742181502,0.24075378316412432,0.3519815962253487
85,Female,0.30099675500643536,0.2468241747537575,0.36140354033754724
86,Female,0.30863847606248884,0.2523411959582209,0.3721439323001022
87,Female,0.3148245282067266,0.2562462129820647,0.3818529078012517
88,Female,0.3214548999609775,0.26018260889713607,0.3925121285585023
89,Female,0.3284724069480451,0.2641060415079965,0.40450272545505694
90,Female,0.33538318716719123,0.26773431590352315,0.41672101768342096
91,Female,0.34011001200446184,0.27296802569905715,0.4209927718333921
92,Female,0.34361963314960847,0.2763514178628971,0.4241952603687007
93,Female,0.3499836140197042,0.28166240449043733,0.4315082933156143
94,Female,0.35433365032314124,0.28509867273796663,0.4364587219349889
95,Female,0.3608470911504036,0.28978183552797,0.4458042341342087
96,Female,0.36457618716617934,0.2922756075074669,0.45144435907764274
97,Female,0.3683046656340164,0.29434979546254353,0.4575525679001688
98,Female,0.3720322861742017,0.2964257055230965,0.4640601198123089
99,Female,0.37575888897805826,0.298131933182154,0.4706883211520539
100,Female,0.3794842298075619,0.2997169190567975,0.4777482479755909
