original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
85,India,163,Late,3,Both,3,2002,70,79,238,0.0462184873949579,0.0136095521968761,Asian ancestry,6.018521614316338,Late-dry,14.11609810909598,0.407411414,33.25121624232787
94,Japan,67,Late,3,Male,1,2000,35,54,259,0.0,0.0,Asian ancestry,0.01,Late-dry,32.48145122222196,0.822938999,45.75982424274079
95,Japan,67,Late,3,Female,2,2000,35,54,329,0.0,0.0,Asian ancestry,0.01,Late-dry,43.805386693687744,0.822938999,29.235370882760108
96,Japan,67,Late,3,Male,1,2000,55,64,143,0.0,0.0,Asian ancestry,0.01,Late-dry,32.48145122222196,0.822938999,45.75982424274079
97,Japan,67,Late,3,Female,2,2000,55,64,205,0.0048780487804878,0.0048661365556726,Asian ancestry,0.5544921417218999,Late-dry,43.805386693687744,0.822938999,29.235370882760108
98,Japan,67,Late,3,Male,1,2000,65,74,211,0.0142180094786729,0.0081502064885705,Asian ancestry,1.57161966490811,Late-dry,32.48145122222196,0.822938999,45.75982424274079
99,Japan,67,Late,3,Female,2,2000,65,74,101,0.0099009900990099,0.0098518533684157,Asian ancestry,0.5655337170656183,Late-dry,43.805386693687744,0.822938999,29.235370882760108
100,Japan,67,Late,3,Male,1,2000,75,95,99,0.0303030303030303,0.0172283407156048,Asian ancestry,1.7152129758204615,Late-dry,32.48145122222196,0.822938999,45.75982424274079
101,Japan,67,Late,3,Female,2,2000,75,95,101,0.0,0.0,Asian ancestry,0.01,Late-dry,43.805386693687744,0.822938999,29.235370882760108
125,Taiwan (Province of China),8,Late,3,Male,1,1999,65,69,246,0.0121951219512195,0.0069977931921585,Asian ancestry,1.5635772593870527,Late-dry,24.67685308601169,0.745338399,47.76344584857674
126,Taiwan (Province of China),8,Late,3,Female,2,1999,65,69,158,0.0063291139240506,0.0063090532906267,Asian ancestry,0.562863713448708,Late-dry,33.25530514837849,0.745338399,32.724432592605
127,Taiwan (Province of China),8,Late,3,Male,1,1999,70,74,260,0.0153846153846153,0.0076329067439512,Asian ancestry,2.10303855431756,Late-dry,24.67685308601169,0.745338399,47.76344584857674
128,Taiwan (Province of China),8,Late,3,Female,2,1999,70,74,128,0.0078125,0.0077819225832564,Asian ancestry,0.5674110037772289,Late-dry,33.25530514837849,0.745338399,32.724432592605
129,Taiwan (Province of China),8,Late,3,Male,1,1999,75,79,101,0.0297029702970297,0.0168924096413367,Asian ancestry,1.5847165122318936,Late-dry,24.67685308601169,0.745338399,47.76344584857674
130,Taiwan (Province of China),8,Late,3,Female,2,1999,75,79,87,0.0114942528735632,0.0114280030256604,Asian ancestry,0.5698762814838226,Late-dry,33.25530514837849,0.745338399,32.724432592605
131,Taiwan (Province of China),8,Late,3,Male,1,1999,80,84,30,0.0666666666666666,0.0455420034042648,Asian ancestry,1.0988552537875818,Late-dry,24.67685308601169,0.745338399,47.76344584857674
132,Taiwan (Province of China),8,Late,3,Female,2,1999,80,84,21,0.0,0.0,Asian ancestry,0.01,Late-dry,33.25530514837849,0.745338399,32.724432592605
133,Taiwan (Province of China),8,Late,3,Male,1,1999,85,95,21,0.1904761904761904,0.0856890867468987,Asian ancestry,2.3540539300124843,Late-dry,24.67685308601169,0.745338399,47.76344584857674
134,Taiwan (Province of China),8,Late,3,Female,2,1999,85,95,6,0.1666666666666666,0.1521451548625461,Asian ancestry,0.6282110991858644,Late-dry,33.25530514837849,0.745338399,32.724432592605
143,Singapore,69,Late,3,Male,1,2004,40,49,379,0.0,0.0,Asian ancestry,0.01,Late-dry,20.39409298727271,0.789852774,28.35132578550017
144,Singapore,69,Late,3,Female,2,2004,40,49,433,0.0,0.0,Asian ancestry,0.01,Late-dry,26.66544072970788,0.789852774,18.218933994272373
145,Singapore,69,Late,3,Male,1,2004,50,59,429,0.0023310023310023,0.0023282839600122,Asian ancestry,0.5373352890542151,Late-dry,20.39409298727271,0.789852774,28.35132578550017
146,Singapore,69,Late,3,Female,2,2004,50,59,525,0.0019047619047619,0.0019029469811437,Asian ancestry,0.5783626295086944,Late-dry,26.66544072970788,0.789852774,18.218933994272373
147,Singapore,69,Late,3,Male,1,2004,60,69,375,0.0053333333333333,0.0037611660918351,Asian ancestry,1.0341632393135338,Late-dry,20.39409298727271,0.789852774,28.35132578550017
148,Singapore,69,Late,3,Female,2,2004,60,69,402,0.0024875621890547,0.0024844662797169,Asian ancestry,0.5587645001509585,Late-dry,26.66544072970788,0.789852774,18.218933994272373
149,Singapore,69,Late,3,Male,1,2004,70,80,387,0.0335917312661498,0.0091588517577898,Asian ancestry,6.856159141953843,Late-dry,20.39409298727271,0.789852774,28.35132578550017
150,Singapore,69,Late,3,Female,2,2004,70,80,335,0.0149253731343283,0.0066248303546016,Asian ancestry,2.84519636815815,Late-dry,26.66544072970788,0.789852774,18.218933994272373
157,Sri Lanka,17,Late,3,Both,3,2006,50,95,1013,0.016781836130306,0.0040358959570474,Asian ancestry,9.868524490637515,Late-dry,7.451016316433471,0.611807083,23.78544481887872
158,India,163,Late,3,Both,3,2005,60,64,1763,0.0068065796937039,0.0019581918000241,Asian ancestry,6.358923484037937,Late-dry,14.3324627927011,0.425913062,31.66797298270027
159,India,163,Late,3,Both,3,2005,65,69,1207,0.0115990057995029,0.0030819340036662,Asian ancestry,7.57624426339931,Late-dry,14.3324627927011,0.425913062,31.66797298270027
160,India,163,Late,3,Both,3,2005,70,74,760,0.0144736842105263,0.0043322834437177,Asian ancestry,6.003103608767962,Late-dry,14.3324627927011,0.425913062,31.66797298270027
161,India,163,Late,3,Both,3,2005,75,79,339,0.0324483775811209,0.00962351476852,Asian ancestry,6.03041267005571,Late-dry,14.3324627927011,0.425913062,31.66797298270027
162,India,163,Late,3,Both,3,2005,80,95,197,0.0253807106598984,0.0112056299723687,Asian ancestry,2.992810298052127,Late-dry,14.3324627927011,0.425913062,31.66797298270027
169,India,163,Late,3,Both,3,2011,30,40,1646,0.0,0.0,Asian ancestry,0.01,Late-dry,14.277594982105809,0.476832909,27.35408073075087
170,India,163,Late,3,Both,3,2011,41,50,1148,0.0,0.0,Asian ancestry,0.01,Late-dry,14.277594982105809,0.476832909,27.35408073075087
171,India,163,Late,3,Both,3,2011,51,60,865,0.0,0.0,Asian ancestry,0.01,Late-dry,14.277594982105809,0.476832909,27.35408073075087
172,India,163,Late,3,Both,3,2011,61,70,702,0.0056980056980056,0.0028408744362923,Asian ancestry,2.1557031531772983,Late-dry,14.277594982105809,0.476832909,27.35408073075087
