original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev
89,Japan,67,Early to intermediate,2,Female,2,2000,55,64,205,0.1121951219512195,0.022042904567315,Asian ancestry,15.411982401651104,Early,43.805386693687744,0.822938999,29.235370882760108
90,Japan,67,Early to intermediate,2,Male,1,2000,65,74,211,0.2748815165876777,0.0307351989906671,Asian ancestry,35.38117800779577,Early,32.48145122222196,0.822938999,45.75982424274079
91,Japan,67,Early to intermediate,2,Female,2,2000,65,74,278,0.2553956834532374,0.0261545440380255,Asian ancestry,45.37743777681634,Early,43.805386693687744,0.822938999,29.235370882760108
92,Japan,67,Early to intermediate,2,Male,1,2000,75,95,99,0.3737373737373737,0.0486232422713918,Asian ancestry,21.07824051644525,Early,32.48145122222196,0.822938999,45.75982424274079
93,Japan,67,Early to intermediate,2,Female,2,2000,75,95,101,0.297029702970297,0.0454681978429526,Asian ancestry,17.99836439492549,Early,43.805386693687744,0.822938999,29.235370882760108
102,Brazil,135,Early to intermediate,2,Both,3,2002,60,95,478,0.1380753138075313,0.0157789729213562,Asian ancestry,39.76955674614458,Early,21.90408330754095,0.552776035,35.87637986963295
135,Singapore,69,Early to intermediate,2,Male,1,2004,40,49,379,0.3271767810026385,0.0241002816401168,Asian ancestry,51.92184709225841,Early,20.39409298727271,0.789852774,28.35132578550017
136,Singapore,69,Early to intermediate,2,Female,2,2004,40,49,433,0.1893764434180138,0.0188290600237311,Asian ancestry,36.86855145946559,Early,26.66544072970788,0.789852774,18.218933994272373
137,Singapore,69,Early to intermediate,2,Male,1,2004,50,59,429,0.4172494172494173,0.0238073239526531,Asian ancestry,109.15542362868548,Early,20.39409298727271,0.789852774,28.35132578550017
138,Singapore,69,Early to intermediate,2,Female,2,2004,50,59,525,0.3771428571428571,0.0211527831085214,Asian ancestry,126.518454699308,Early,26.66544072970788,0.789852774,18.218933994272373
139,Singapore,69,Early to intermediate,2,Male,1,2004,60,69,375,0.544,0.0257197200606849,Asian ancestry,129.301478976191,Early,20.39409298727271,0.789852774,28.35132578550017
140,Singapore,69,Early to intermediate,2,Female,2,2004,60,69,402,0.472636815920398,0.0249003614510033,Asian ancestry,125.80821204654728,Early,26.66544072970788,0.789852774,18.218933994272373
141,Singapore,69,Early to intermediate,2,Male,1,2004,70,80,387,0.6046511627906976,0.0248534793745165,Asian ancestry,137.58757110518098,Early,20.39409298727271,0.789852774,28.35132578550017
142,Singapore,69,Early to intermediate,2,Female,2,2004,70,80,335,0.4477611940298507,0.0271684137908872,Asian ancestry,92.65190020571012,Early,26.66544072970788,0.789852774,18.218933994272373
163,India,163,Early to intermediate,2,Both,3,2011,30,40,1646,0.0127582017010935,0.0027662509985808,Asian ancestry,7.931237047528664,Early,14.277594982105809,0.476832909,27.35408073075087
164,India,163,Early to intermediate,2,Both,3,2011,41,50,1148,0.0357142857142857,0.005477128204749,Asian ancestry,18.64148770257839,Early,14.277594982105809,0.476832909,27.35408073075087
165,India,163,Early to intermediate,2,Both,3,2011,51,60,865,0.0786127167630057,0.0091508082669095,Asian ancestry,43.20140042221175,Early,14.277594982105809,0.476832909,27.35408073075087
166,India,163,Early to intermediate,2,Both,3,2011,61,70,702,0.0997150997150997,0.0113084189828466,Asian ancestry,45.00389619392065,Early,14.277594982105809,0.476832909,27.35408073075087
167,India,163,Early to intermediate,2,Both,3,2011,71,80,156,0.0833333333333333,0.0221285418559914,Asian ancestry,7.811924619951675,Early,14.277594982105809,0.476832909,27.35408073075087
168,India,163,Early to intermediate,2,Both,3,2011,81,100,25,0.08,0.0542586398650021,Asian ancestry,1.163042034642518,Early,14.277594982105809,0.476832909,27.35408073075087
175,China,6,Early to intermediate,2,Male,1,2006,30,39,549,0.0145719489981785,0.0051142871597347,Asian ancestry,2.905104774717388,Early,11.27346023584938,0.59875817,50.46813324189967
176,China,6,Early to intermediate,2,Female,2,2006,30,39,671,0.0104321907600596,0.0039223765105253,Asian ancestry,2.750012408069922,Early,19.86149612415943,0.59875817,32.35682918988798
177,China,6,Early to intermediate,2,Male,1,2006,40,49,597,0.0619765494137353,0.0098680962964876,Asian ancestry,15.49280921301259,Early,11.27346023584938,0.59875817,50.46813324189967
178,China,6,Early to intermediate,2,Female,2,2006,40,49,715,0.0405594405594405,0.0073773772834078,Asian ancestry,13.038877955176856,Early,19.86149612415943,0.59875817,32.35682918988798
179,China,6,Early to intermediate,2,Male,1,2006,50,59,1134,0.1402116402116402,0.0103105370735464,Asian ancestry,96.9592869103966,Early,11.27346023584938,0.59875817,50.46813324189967
180,China,6,Early to intermediate,2,Female,2,2006,50,59,1304,0.1173312883435582,0.008911831984757,Asian ancestry,97.76426044946528,Early,19.86149612415943,0.59875817,32.35682918988798
181,China,6,Early to intermediate,2,Male,1,2006,60,69,537,0.1992551210428305,0.0172371193256371,Asian ancestry,67.81989338457076,Early,11.27346023584938,0.59875817,50.46813324189967
182,China,6,Early to intermediate,2,Female,2,2006,60,69,534,0.1797752808988764,0.0166173124647669,Asian ancestry,63.56625450772916,Early,19.86149612415943,0.59875817,32.35682918988798
183,China,6,Early to intermediate,2,Male,1,2006,70,95,235,0.2893617021276595,0.029580866981198,Asian ancestry,39.0692487389943,Early,11.27346023584938,0.59875817,50.46813324189967
184,China,6,Early to intermediate,2,Female,2,2006,70,95,295,0.1559322033898305,0.021122511995565,Asian ancestry,27.81538632558681,Early,19.86149612415943,0.59875817,32.35682918988798
