original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
82,United States of America,102,Early to intermediate,2,Male,1,1993,55,59,1372,0.0357142857142857,0.0050101046227651,NR,32.92447984208243,Early,15.35815191283064,0.773103517,40.93012527867885,p,,
83,United States of America,102,Early to intermediate,2,Female,2,1993,55,59,1849,0.0329908058409951,0.0041537782504483,NR,41.13158543887017,Early,25.710959528308702,0.773103517,35.59556237485877,p,,
84,United States of America,102,Early to intermediate,2,Male,1,1993,60,64,1294,0.0579598145285935,0.0064957764442685,NR,49.663537748037385,Early,15.35815191283064,0.773103517,40.93012527867885,p,,
85,United States of America,102,Early to intermediate,2,Female,2,1993,60,64,1565,0.0434504792332268,0.0051533998881739,NR,45.19257066947325,Early,25.710959528308702,0.773103517,35.59556237485877,p,,
86,United States of America,102,Early to intermediate,2,Male,1,1993,65,72,1386,0.062049062049062,0.0064800156741329,NR,55.06284963433508,Early,15.35815191283064,0.773103517,40.93012527867885,p,,
87,United States of America,102,Early to intermediate,2,Female,2,1993,65,72,1429,0.0692792162351294,0.0067173051029954,NR,63.63540236701246,Early,25.710959528308702,0.773103517,35.59556237485877,p,,
116,Australia,71,Early to intermediate,2,Male,1,1992,40,49,558,0.0304659498207885,0.0072756499324538,NR,11.454183906962308,Early,25.79390785187702,0.733901404,38.97893443112841,p,,
117,Australia,71,Early to intermediate,2,Female,2,1992,40,49,705,0.0312056737588652,0.0065484424745678,NR,14.873927983109256,Early,35.33903138197924,0.733901404,34.20508105104858,p,,
118,Australia,71,Early to intermediate,2,Male,1,1992,50,59,628,0.0445859872611464,0.0082359779506924,NR,18.824024570429675,Early,25.79390785187702,0.733901404,38.97893443112841,p,,
119,Australia,71,Early to intermediate,2,Female,2,1992,50,59,712,0.0898876404494382,0.0107190796854575,NR,43.17679289523266,Early,35.33903138197924,0.733901404,34.20508105104858,p,,
120,Australia,71,Early to intermediate,2,Male,1,1992,60,69,591,0.1252115059221658,0.0136138170522611,NR,48.2832119105862,Early,25.79390785187702,0.733901404,38.97893443112841,p,,
121,Australia,71,Early to intermediate,2,Female,2,1992,60,69,620,0.1516129032258064,0.0144035407162025,NR,61.56412680384405,Early,35.33903138197924,0.733901404,34.20508105104858,p,,
122,Australia,71,Early to intermediate,2,Male,1,1992,70,79,384,0.2265625,0.0213619559123314,NR,54.54714869216676,Early,25.79390785187702,0.733901404,38.97893443112841,p,,
123,Australia,71,Early to intermediate,2,Female,2,1992,70,79,427,0.1990632318501171,0.0193232736094878,NR,53.51179452781746,Early,35.33903138197924,0.733901404,34.20508105104858,p,,
124,Australia,71,Early to intermediate,2,Male,1,1992,80,89,118,0.3728813559322034,0.0445163129812405,NR,27.00587908030112,Early,25.79390785187702,0.733901404,38.97893443112841,p,,
125,Australia,71,Early to intermediate,2,Female,2,1992,80,89,285,0.4596491228070175,0.0295208404951994,NR,80.74106782516866,Early,35.33903138197924,0.733901404,34.20508105104858,p,,
126,Australia,71,Early to intermediate,2,Male,1,1992,90,95,18,0.1666666666666666,0.0878410461157883,NR,1.8226450230627933,Early,25.79390785187702,0.733901404,38.97893443112841,p,,
127,Australia,71,Early to intermediate,2,Female,2,1992,90,95,101,0.5742574257425742,0.049200120212572,NR,35.384308061233334,Early,35.33903138197924,0.733901404,34.20508105104858,p,,
152,Japan,67,Early to intermediate,2,Male,1,1998,50,59,155,0.0387096774193548,0.0154942733007713,NR,4.033719550806359,Early,31.97009867492509,0.819016202,46.91428481221066,p,,
153,Japan,67,Early to intermediate,2,Female,2,1998,50,59,285,0.0631578947368421,0.0144086931690379,NR,12.143473001784184,Early,43.41517567203204,0.819016202,30.504705402988257,p,,
154,Japan,67,Early to intermediate,2,Male,1,1998,60,69,231,0.0649350649350649,0.0162126697125288,NR,9.787137549443148,Early,31.97009867492509,0.819016202,46.91428481221066,p,,
155,Japan,67,Early to intermediate,2,Female,2,1998,60,69,334,0.0658682634730539,0.0135727839845079,NR,14.40862542217627,Early,43.41517567203204,0.819016202,30.504705402988257,p,,
156,Japan,67,Early to intermediate,2,Male,1,1998,70,79,180,0.1055555555555555,0.0229023992249858,NR,11.91259569139274,Early,31.97009867492509,0.819016202,46.91428481221066,p,,
157,Japan,67,Early to intermediate,2,Female,2,1998,70,79,211,0.1421800947867298,0.0240423121717685,NR,18.886515715700284,Early,43.41517567203204,0.819016202,30.504705402988257,p,,
158,Japan,67,Early to intermediate,2,Male,1,1998,80,95,32,0.21875,0.0730792458354285,NR,4.280934032730246,Early,31.97009867492509,0.819016202,46.91428481221066,p,,
159,Japan,67,Early to intermediate,2,Female,2,1998,80,95,58,0.2586206896551724,0.0574960311280123,NR,9.21178787233594,Early,43.41517567203204,0.819016202,30.504705402988257,p,,
176,France,80,Early to intermediate,2,Male,1,1995,60,69,475,0.1936842105263158,0.0181322995969021,NR,60.02777696991798,Early,19.86069874227724,0.757125789,41.5842440722299,p,,
177,France,80,Early to intermediate,2,Female,2,1995,60,69,611,0.0687397708674304,0.0102357333365532,NR,27.50737580597288,Early,30.06338188585747,0.757125789,32.19175205429531,p,,
178,France,80,Early to intermediate,2,Male,1,1995,70,79,321,0.2242990654205607,0.0232813614347513,NR,45.142467883172486,Early,19.86069874227724,0.757125789,41.5842440722299,p,,
179,France,80,Early to intermediate,2,Female,2,1995,70,79,464,0.2995689655172414,0.0212653291776744,NR,87.50752281607798,Early,30.06338188585747,0.757125789,32.19175205429531,p,,
180,France,80,Early to intermediate,2,Male,1,1995,80,95,91,0.2747252747252747,0.0467928916072879,NR,15.28905011689374,Early,19.86069874227724,0.757125789,41.5842440722299,p,,
