original_row_id,location_name,location_id,stage,stage_id,sex_name,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,Patients with AMD,split_stage,x_lpa,x_sdi,x_sev,data_type,upper_ci,lower_ci
164,India,163,Early to intermediate,2,Both,3,2011,41,50,1148,0.0357142857142857,0.005477128204749,Asian ancestry,22.35851229742161,Intermediate,14.277594982105809,0.476832909,27.35408073075087,p,,
165,India,163,Early to intermediate,2,Both,3,2011,51,60,865,0.0786127167630057,0.0091508082669095,Asian ancestry,24.79859957778825,Intermediate,14.277594982105809,0.476832909,27.35408073075087,p,,
166,India,163,Early to intermediate,2,Both,3,2011,61,70,702,0.0997150997150997,0.0113084189828466,Asian ancestry,24.996103806079347,Intermediate,14.277594982105809,0.476832909,27.35408073075087,p,,
167,India,163,Early to intermediate,2,Both,3,2011,71,80,156,0.0833333333333333,0.0221285418559914,Asian ancestry,5.188075380048325,Intermediate,14.277594982105809,0.476832909,27.35408073075087,p,,
168,India,163,Early to intermediate,2,Both,3,2011,81,100,25,0.08,0.0542586398650021,Asian ancestry,0.8369579653574821,Intermediate,14.277594982105809,0.476832909,27.35408073075087,p,,
175,China,6,Early to intermediate,2,Male,1,2006,30,39,549,0.0145719489981785,0.0051142871597347,Asian ancestry,5.094895225282612,Intermediate,11.27346023584938,0.59875817,50.46813324189967,p,,
176,China,6,Early to intermediate,2,Female,2,2006,30,39,671,0.0104321907600596,0.0039223765105253,Asian ancestry,4.249987591930079,Intermediate,19.86149612415943,0.59875817,32.35682918988798,p,,
177,China,6,Early to intermediate,2,Male,1,2006,40,49,597,0.0619765494137353,0.0098680962964876,Asian ancestry,21.507190786987408,Intermediate,11.27346023584938,0.59875817,50.46813324189967,p,,
178,China,6,Early to intermediate,2,Female,2,2006,40,49,715,0.0405594405594405,0.0073773772834078,Asian ancestry,15.961122044823144,Intermediate,19.86149612415943,0.59875817,32.35682918988798,p,,
179,China,6,Early to intermediate,2,Male,1,2006,50,59,1134,0.1402116402116402,0.0103105370735464,Asian ancestry,62.04071308960341,Intermediate,11.27346023584938,0.59875817,50.46813324189967,p,,
180,China,6,Early to intermediate,2,Female,2,2006,50,59,1304,0.1173312883435582,0.008911831984757,Asian ancestry,55.23573955053472,Intermediate,19.86149612415943,0.59875817,32.35682918988798,p,,
181,China,6,Early to intermediate,2,Male,1,2006,60,69,537,0.1992551210428305,0.0172371193256371,Asian ancestry,39.18010661542924,Intermediate,11.27346023584938,0.59875817,50.46813324189967,p,,
182,China,6,Early to intermediate,2,Female,2,2006,60,69,534,0.1797752808988764,0.0166173124647669,Asian ancestry,32.433745492270845,Intermediate,19.86149612415943,0.59875817,32.35682918988798,p,,
183,China,6,Early to intermediate,2,Male,1,2006,70,95,235,0.2893617021276595,0.029580866981198,Asian ancestry,28.930751261005707,Intermediate,11.27346023584938,0.59875817,50.46813324189967,p,,
184,China,6,Early to intermediate,2,Female,2,2006,70,95,295,0.1559322033898305,0.021122511995565,Asian ancestry,18.184613674413185,Intermediate,19.86149612415943,0.59875817,32.35682918988798,p,,
225,Republic of Korea,68,Early to intermediate,2,Both,3,2010,50,95,10449,0.0276581491051775,0.0016042929742699,Asian ancestry,114.00877903064185,Intermediate,24.16219357559312,0.842511429,31.84241196681169,p,,
278,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,65,69,103,0.4854368932038835,0.0492455622090546,Asian ancestry,18.929278660085124,Intermediate,25.973208968601508,0.827226752,42.13881925978919,p,,
279,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,70,74,96,0.4270833333333333,0.0504854723041505,Asian ancestry,16.419385588373828,Intermediate,25.973208968601508,0.827226752,42.13881925978919,p,,
280,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,75,79,78,0.3846153846153846,0.0550857595414948,Asian ancestry,12.574567957489505,Intermediate,25.973208968601508,0.827226752,42.13881925978919,p,,
281,Taiwan (Province of China),8,Early to intermediate,2,Male,1,2010,80,95,88,0.4204545454545454,0.0526213446863918,Asian ancestry,16.031701491680057,Intermediate,25.973208968601508,0.827226752,42.13881925978919,p,,
