age,sex,mean,lower_ci,upper_ci
53,Female,0.0031964251149299064,0.0020503897525315433,0.004368078135380657
54,Female,0.0034468084648100424,0.0023606299131518293,0.004648982307748696
55,Female,0.0037038322607414924,0.002647449553864679,0.004945401331800103
56,Female,0.00393962732679497,0.002887445435518285,0.005225273672258688
57,Female,0.004179449537335129,0.0031064966706622456,0.005514879957327232
58,Female,0.004404391249420985,0.0032876482998990355,0.005810966300550814
59,Female,0.004613919862250949,0.0034352195831057687,0.0060843637895158995
60,Female,0.0048221314154514175,0.003579557822519879,0.006382042187032629
61,Female,0.005473398255532586,0.004165658891326576,0.007106724055121197
62,Female,0.0061386548945121895,0.004725252636334673,0.007901198593097259
63,Female,0.006831685850972476,0.00528327624180223,0.00875906993207229
64,Female,0.007553481842515532,0.005829700969163389,0.009707016111339381
65,Female,0.008272707481165001,0.006368668409093625,0.010653872360904044
66,Female,0.008978845177826884,0.0068809951145599735,0.011608013007554402
67,Female,0.00966734623159472,0.007378715552581972,0.012555755406580327
68,Female,0.010319938263866887,0.007837030659742965,0.013450679292615644
69,Female,0.010945888532676919,0.008273603487807648,0.014307242283442947
70,Female,0.011602276580577744,0.008725480905849672,0.0152152094730119
71,Female,0.013351654775225633,0.010320195186017588,0.017178060379121573
72,Female,0.01528212847262597,0.011900377131832982,0.019503044949532474
73,Female,0.01691531067920547,0.01323587014200372,0.0214364963993449
74,Female,0.01880118986474223,0.014684790251821764,0.023863220450804763
75,Female,0.020840458302086445,0.016178131164727362,0.02658584156601678
76,Female,0.022571251267965678,0.01743377536188893,0.028848335752818522
77,Female,0.024180620816483693,0.01860161087605514,0.031003738901403646
78,Female,0.025998826026091194,0.01989729915649113,0.03344889709459733
79,Female,0.027701207304978045,0.02109423504893511,0.03580004430060203
80,Female,0.029387766627751086,0.022292807558780766,0.038042069698258824
81,Female,0.032299823346792905,0.02488054307299794,0.04132161032675602
82,Female,0.03514369949969787,0.02715167918684932,0.044867096617450405
83,Female,0.037909070378381135,0.029254092756858006,0.048665860159573845
84,Female,0.040637187348252786,0.031127893626233215,0.0526017212582786
85,Female,0.043321347522642537,0.03290685652586331,0.05656026470950437
86,Female,0.04599206626124125,0.0346028227945023,0.0606262097780178
87,Female,0.04866072505137192,0.03628339012463242,0.06474149954228733
88,Female,0.051145996485296226,0.03776526156448044,0.06872902138285193
89,Female,0.053574631366213134,0.03919215613086189,0.07255393383984064
90,Female,0.056077554846101246,0.04065882020486277,0.07646359530487404
91,Female,0.05730640238435474,0.04161468848629893,0.07838612324519892
92,Female,0.0583845334380103,0.042283154049315534,0.08011928785271581
93,Female,0.05954584667897339,0.042885205198318926,0.08246878770145126
94,Female,0.060591759072048695,0.043238411915318006,0.08509696729117634
95,Female,0.06084967321408215,0.043052896700754247,0.08674216381582257
96,Female,0.06231145688658997,0.04351723275144838,0.09015262211239611
97,Female,0.06377324010257744,0.044030539335570024,0.09364878003091714
98,Female,0.06523502331856558,0.04447477554871072,0.09725989231283194
99,Female,0.0666968065340236,0.044842164822845,0.10110317525454543
100,Female,0.06815858974637089,0.04517227138605363,0.10486127339544271
