age,sex,mean,lower_ci,upper_ci,lower_ci_p95,upper_ci_p95,lower_ci_p97_5,upper_ci_p97_5,lower_ci_p98_333,upper_ci_p98_333,lower_ci_p98_75,upper_ci_p98_75
83,Both,0.04393368906875249,0.034648434370725165,0.05492896122464892,0.034648434370725165,0.05492896122464892,0.03345743908607229,0.056839456055777296,0.032799415883500584,0.057797665634160306,0.03243177123284666,0.05851983181462199
84,Both,0.046949341311500956,0.036611169410804056,0.059231297274135494,0.036611169410804056,0.059231297274135494,0.035390282604783496,0.06129121896366641,0.03471293171259164,0.06238248252268992,0.034225497468842125,0.06300789495351947
85,Both,0.04986038810793505,0.03831033314050978,0.06359006300668028,0.03831033314050978,0.06359006300668028,0.037061762119688035,0.0658156491799668,0.03628902555279612,0.06699561397895927,0.0358197299158298,0.06780132853677551
86,Both,0.052713966478459585,0.04114093754394381,0.06635724460862875,0.04114093754394381,0.06635724460862875,0.03983524329473902,0.06841051848461205,0.039130850739277113,0.06948753933965983,0.038557022393136735,0.07038200496711929
87,Both,0.055581080508108,0.04338909679314289,0.06987352382262574,0.04338909679314289,0.06987352382262574,0.042022204510441655,0.07201220849858651,0.0412597164693305,0.07340207958527327,0.04063769140640125,0.07433328264438109
88,Both,0.05818640419291411,0.04505888123614022,0.0736789590498071,0.04505888123614022,0.0736789590498071,0.04351952944133135,0.07627484949997851,0.04278351754548429,0.07797372326467694,0.042189024078871054,0.07892400684008392
89,Both,0.06073535070881939,0.046277459413724194,0.07789604962401289,0.046277459413724194,0.07789604962401289,0.04463872088394061,0.08127582856081528,0.04376990799393239,0.08286188926707341,0.04313273727934135,0.08415752531776285
90,Both,0.06334632918871597,0.047407187644056124,0.08269388548666755,0.047407187644056124,0.08269388548666755,0.04557113788929585,0.0864796069832906,0.04459728775280452,0.08844696808681529,0.044080520045132,0.08974425336183942
91,Both,0.0653564056545222,0.048899735871093655,0.08477064141823284,0.048899735871093655,0.08477064141823284,0.04715691829544327,0.08851371431990199,0.046239526908989484,0.09070517154159836,0.04564021605917875,0.09204490993256934
92,Both,0.06719435420138924,0.049922507207388084,0.08764430986958988,0.049922507207388084,0.08764430986958988,0.04813538235298207,0.09111674889496323,0.04725454041122097,0.09325661497786863,0.04679129796897174,0.09484972922379968
93,Both,0.0690175239841706,0.0507830091036052,0.09083537961082308,0.0507830091036052,0.09083537961082308,0.048882014150456454,0.09481809974401799,0.04801214875262327,0.09733803312478233,0.04746792756691056,0.09856447143202038
94,Both,0.07075418318311683,0.05129576605910403,0.09472919307365449,0.05129576605910403,0.09472919307365449,0.04931095567241063,0.09905533263945324,0.04844438635267758,0.10141999634501504,0.047760131638523565,0.10347066912114031
95,Both,0.07131898911573187,0.05062310158112112,0.09734920806988617,0.05062310158112112,0.09734920806988617,0.0487700267088136,0.10204128875784287,0.0477694875994161,0.10494386502724898,0.047124889381402045,0.10727482209562614
96,Both,0.07330617048224204,0.05194304577195787,0.10005433692876868,0.05194304577195787,0.10005433692876868,0.04999391583883235,0.10493248198655411,0.04900361434175274,0.10807321422034566,0.048428025990024416,0.11062419604859758
