original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
348,India,163,Early to intermediate,2,Both,3,2009,60,64,2263,0.1802916482545294,0.0080811879501108,Asian ancestry,0.457672332,0.169289831,269.7976600405122,Early,p,,
349,India,163,Early to intermediate,2,Both,3,2009,65,69,1192,0.1837248322147651,0.0112166739140133,Asian ancestry,0.457672332,0.169289831,139.2204470358744,Early,p,,
350,India,163,Early to intermediate,2,Both,3,2009,70,74,789,0.1926489226869455,0.0140402876449878,Asian ancestry,0.457672332,0.169289831,93.34757117389722,Early,p,,
351,India,163,Early to intermediate,2,Both,3,2009,75,95,307,0.3745928338762215,0.0276243438576581,Asian ancestry,0.457672332,0.169289831,67.23854522623212,Early,p,,
362,India,163,Early to intermediate,2,Both,3,2009,60,95,4772,0.1871332774518021,0.0056459232063536,Asian ancestry,0.457672332,0.169289831,538.0941541561682,Early,p,,
383,Japan,67,Early to intermediate,2,Male,1,2007,50,95,1158,0.0414507772020725,0.0058575940311439,Asian ancestry,0.83829416,0.42011668,28.356187765955983,Early,p,,
386,Japan,67,Early to intermediate,2,Female,2,2007,50,95,1505,0.0531561461794019,0.0057829265431807,Asian ancestry,0.83829416,0.134044107,49.63792567941224,Early,p,,
420,China,6,Early to intermediate,2,Both,3,2017,50,95,1202,0.0399334442595673,0.0056476376084771,Asian ancestry,0.684619661,0.269823221,29.064285835741146,Early,p,,
423,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,50,59,998,0.1062124248496994,0.0097530297259321,Asian ancestry,0.657961511,0.148427308,66.17656893478097,Early,p,,
424,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,60,69,787,0.1435832274459974,0.0124999153360379,Asian ancestry,0.657961511,0.148427308,73.2156760078506,Early,p,,
425,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,70,79,378,0.1666666666666666,0.0191684877595098,Asian ancestry,0.657961511,0.148427308,38.08668882426316,Early,p,,
426,Iran (Islamic Republic of),142,Early to intermediate,2,Both,3,2014,80,94,112,0.1785714285714285,0.0361894412222222,Asian ancestry,0.657961511,0.148427308,11.635187912363984,Early,p,,
