original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
166,Japan,67,Late-wet,6,Male,1,1998,80,95,32,0.03125,0.0307578432578586,NR,0.819016202,0.525779981,1.0,Late-wet,p,,
167,Japan,67,Late-wet,6,Female,2,1998,80,95,58,0.0,0.0,NR,0.819016202,0.147906099,0.0,Late-wet,p,,
196,Iceland,83,Late-wet,6,Male,1,1996,50,59,166,0.0,0.0,NR,0.78535642,0.288081062,0.0,Late-wet,p,,
197,Iceland,83,Late-wet,6,Female,2,1996,50,59,167,0.0,0.0,NR,0.78535642,0.271188707,0.0,Late-wet,p,,
198,Iceland,83,Late-wet,6,Male,1,1996,60,69,133,0.0,0.0,NR,0.78535642,0.288081062,0.0,Late-wet,p,,
199,Iceland,83,Late-wet,6,Female,2,1996,60,69,200,0.0,0.0,NR,0.78535642,0.271188707,0.0,Late-wet,p,,
200,Iceland,83,Late-wet,6,Male,1,1996,70,79,98,0.010204081632653,0.0101518864994053,NR,0.78535642,0.288081062,1.0,Late-wet,p,,
201,Iceland,83,Late-wet,6,Female,2,1996,70,79,108,0.0,0.0,NR,0.78535642,0.271188707,0.0,Late-wet,p,,
202,Iceland,83,Late-wet,6,Male,1,1996,80,95,28,0.0714285714285714,0.0486703674192319,NR,0.78535642,0.288081062,2.0,Late-wet,p,,
203,Iceland,83,Late-wet,6,Female,2,1996,80,95,26,0.1153846153846153,0.0626562680016194,NR,0.78535642,0.271188707,3.0,Late-wet,p,,
222,Lithuania,60,Late-wet,6,Both,3,2001,35,64,1357,0.0,0.0,NR,0.727133585,0.2869385,0.0,Late-wet,p,,
234,United States of America,102,Late-wet,6,Male,1,2004,40,49,957,0.0,0.0,NR,0.805304692,0.255691086,0.0,Late-wet,p,,
235,United States of America,102,Late-wet,6,Female,2,2004,40,49,1339,0.0,0.0,NR,0.805304692,0.205929313,0.0,Late-wet,p,,
236,United States of America,102,Late-wet,6,Male,1,2004,50,59,739,0.0040595399188092,0.0023390142998857,NR,0.805304692,0.255691086,3.0,Late-wet,p,,
237,United States of America,102,Late-wet,6,Female,2,2004,50,59,1055,0.0,0.0,NR,0.805304692,0.205929313,0.0,Late-wet,p,,
238,United States of America,102,Late-wet,6,Male,1,2004,60,69,470,0.002127659574468,0.002125394901581,NR,0.805304692,0.255691086,1.0,Late-wet,p,,
239,United States of America,102,Late-wet,6,Female,2,2004,60,69,665,0.0015037593984962,0.0015026283269571,NR,0.805304692,0.205929313,1.0,Late-wet,p,,
240,United States of America,102,Late-wet,6,Male,1,2004,70,79,236,0.0127118644067796,0.0072924016963105,NR,0.805304692,0.255691086,3.0,Late-wet,p,,
241,United States of America,102,Late-wet,6,Female,2,2004,70,79,296,0.0033783783783783,0.0033726668301206,NR,0.805304692,0.205929313,1.0,Late-wet,p,,
242,United States of America,102,Late-wet,6,Male,1,2004,80,95,45,0.0222222222222222,0.0219739214432464,NR,0.805304692,0.255691086,1.0,Late-wet,p,,
243,United States of America,102,Late-wet,6,Female,2,2004,80,95,73,0.0958904109589041,0.0344617000123358,NR,0.805304692,0.205929313,7.0,Late-wet,p,,
293,Greece,82,Late-wet,6,Male,1,2000,60,64,161,0.0,0.0,NR,0.73271054,0.502183354,0.0,Late-wet,p,,
294,Greece,82,Late-wet,6,Female,2,2000,60,64,150,0.0066666666666666,0.0066444072834338,NR,0.73271054,0.34892867,1.0,Late-wet,p,,
295,Greece,82,Late-wet,6,Male,1,2000,65,69,486,0.0061728395061728,0.0035528738609785,NR,0.73271054,0.502183354,3.0,Late-wet,p,,
296,Greece,82,Late-wet,6,Female,2,2000,65,69,408,0.0098039215686274,0.0048778723791539,NR,0.73271054,0.34892867,4.0,Late-wet,p,,
297,Greece,82,Late-wet,6,Male,1,2000,70,74,388,0.0,0.0,NR,0.73271054,0.502183354,0.0,Late-wet,p,,
298,Greece,82,Late-wet,6,Female,2,2000,70,74,306,0.0065359477124183,0.0046064848790494,NR,0.73271054,0.34892867,2.0,Late-wet,p,,
299,Greece,82,Late-wet,6,Male,1,2000,75,79,180,0.0111111111111111,0.0078129715221218,NR,0.73271054,0.502183354,2.0,Late-wet,p,,
300,Greece,82,Late-wet,6,Female,2,2000,75,79,198,0.0151515151515151,0.0086812077140445,NR,0.73271054,0.34892867,3.0,Late-wet,p,,
301,Greece,82,Late-wet,6,Male,1,2000,80,95,137,0.0583941605839416,0.0200335999865405,NR,0.73271054,0.502183354,8.0,Late-wet,p,,
302,Greece,82,Late-wet,6,Female,2,2000,80,95,140,0.0642857142857142,0.0207283555313022,NR,0.73271054,0.34892867,9.0,Late-wet,p,,
333,Norway,90,Late-wet,6,Male,1,2002,51,60,75,0.0,0.0,NR,0.856757888,0.332106467,0.0,Late-wet,p,,
334,Norway,90,Late-wet,6,Female,2,2002,51,60,85,0.0,0.0,NR,0.856757888,0.277140697,0.0,Late-wet,p,,
335,Norway,90,Late-wet,6,Male,1,2002,61,70,79,0.0,0.0,NR,0.856757888,0.332106467,0.0,Late-wet,p,,
336,Norway,90,Late-wet,6,Female,2,2002,61,70,83,0.0240963855421686,0.016832180075559,NR,0.856757888,0.277140697,2.0,Late-wet,p,,
337,Norway,90,Late-wet,6,Male,1,2002,71,80,44,0.0,0.0,NR,0.856757888,0.332106467,0.0,Late-wet,p,,
338,Norway,90,Late-wet,6,Female,2,2002,71,80,46,0.0869565217391304,0.0415449167785177,NR,0.856757888,0.277140697,4.0,Late-wet,p,,
339,Norway,90,Late-wet,6,Male,1,2002,81,90,25,0.0,0.0,NR,0.856757888,0.332106467,0.0,Late-wet,p,,
340,Norway,90,Late-wet,6,Female,2,2002,81,90,22,0.0,0.0,NR,0.856757888,0.277140697,0.0,Late-wet,p,,
357,China,6,Late-wet,6,Both,3,2001,40,44,733,0.0013642564802182,0.0013633255647361,NR,0.553680374,0.284411231,1.0,Late-wet,p,,
358,China,6,Late-wet,6,Both,3,2001,45,49,710,0.0,0.0,NR,0.553680374,0.284411231,0.0,Late-wet,p,,
359,China,6,Late-wet,6,Both,3,2001,50,54,595,0.0,0.0,NR,0.553680374,0.284411231,0.0,Late-wet,p,,
360,China,6,Late-wet,6,Both,3,2001,55,59,576,0.0052083333333333,0.0029991916148188,NR,0.553680374,0.284411231,3.0,Late-wet,p,,
361,China,6,Late-wet,6,Both,3,2001,60,64,726,0.0,0.0,NR,0.553680374,0.284411231,0.0,Late-wet,p,,
362,China,6,Late-wet,6,Both,3,2001,65,69,554,0.0,0.0,NR,0.553680374,0.284411231,0.0,Late-wet,p,,
363,China,6,Late-wet,6,Both,3,2001,70,74,302,0.0,0.0,NR,0.553680374,0.284411231,0.0,Late-wet,p,,
364,China,6,Late-wet,6,Both,3,2001,75,95,180,0.0111111111111111,0.0078129715221218,NR,0.553680374,0.284411231,2.0,Late-wet,p,,
401,Denmark,78,Late-wet,6,Male,1,2002,60,69,184,0.0326086956521739,0.0130935946462793,NR,0.847086357,0.344041712,6.0,Late-wet,p,,
402,Denmark,78,Late-wet,6,Female,2,2002,60,69,233,0.0300429184549356,0.0111832841049429,NR,0.847086357,0.31791412,7.0,Late-wet,p,,
403,Denmark,78,Late-wet,6,Male,1,2002,70,79,82,0.1097560975609756,0.0345192941116324,NR,0.847086357,0.344041712,9.0,Late-wet,p,,
404,Denmark,78,Late-wet,6,Female,2,2002,70,79,121,0.0909090909090909,0.026134526117094,NR,0.847086357,0.31791412,11.0,Late-wet,p,,
405,Denmark,78,Late-wet,6,Male,1,2002,80,95,11,0.2727272727272727,0.1342816265229084,NR,0.847086357,0.344041712,3.0,Late-wet,p,,
406,Denmark,78,Late-wet,6,Female,2,2002,80,95,29,0.1034482758620689,0.056552304164538,NR,0.847086357,0.31791412,3.0,Late-wet,p,,
414,Brazil,135,Late-wet,6,Both,3,2002,60,95,478,0.00836820083682,0.0041665569431626,NR,0.552776035,0.229940798,4.0,Late-wet,p,,
466,Republic of Korea,68,Late-wet,6,Both,3,2006,50,92,10551,0.0010425552080371,0.0003141783202807,NR,0.82417982,0.263337769,11.0,Late-wet,p,,
469,Italy,86,Late-wet,6,Both,3,2004,65,95,210,0.0047619047619047,0.0047505533637287,NR,0.762787749,0.271505364,1.0,Late-wet,p,,
493,United States of America,102,Late-wet,6,Both,3,2005,40,59,2815,0.0,0.0,NR,0.80603308,0.225312896,0.0,Late-wet,p,,
494,United States of America,102,Late-wet,6,Both,3,2005,60,95,2667,0.0089988751406074,0.0018286040566384,NR,0.80603308,0.225312896,24.000000000000004,Late-wet,p,,
497,Spain,92,Late-wet,6,Both,3,2011,65,69,472,0.0063559322033898,0.0036579187171886,NR,0.74209645,0.357564264,3.0,Late-wet,p,,
498,Spain,92,Late-wet,6,Both,3,2011,70,74,506,0.0138339920948616,0.005192464279286,NR,0.74209645,0.357564264,7.0,Late-wet,p,,
499,Spain,92,Late-wet,6,Both,3,2011,75,79,605,0.0049586776859504,0.0028557869916044,NR,0.74209645,0.357564264,3.0,Late-wet,p,,
500,Spain,92,Late-wet,6,Both,3,2011,80,95,549,0.0455373406193078,0.008897687142287,NR,0.74209645,0.357564264,25.0,Late-wet,p,,
511,United States of America,102,Late-wet,6,Male,1,1992,48,59,186,0.0053763440860215,0.0053618720703066,NR,0.769595492,0.279346481,1.0,Late-wet,p,,
512,United States of America,102,Late-wet,6,Female,2,1992,48,59,242,0.012396694214876,0.0071127333691816,NR,0.769595492,0.244032033,3.0,Late-wet,p,,
513,United States of America,102,Late-wet,6,Male,1,1992,60,69,140,0.0214285714285714,0.0122385187464771,NR,0.769595492,0.279346481,3.0,Late-wet,p,,
514,United States of America,102,Late-wet,6,Female,2,1992,60,69,225,0.0044444444444444,0.0044345569028431,NR,0.769595492,0.244032033,1.0,Late-wet,p,,
515,United States of America,102,Late-wet,6,Male,1,1992,70,82,67,0.0,0.0,NR,0.769595492,0.279346481,0.0,Late-wet,p,,
516,United States of America,102,Late-wet,6,Female,2,1992,70,82,126,0.0158730158730158,0.011134482133527,NR,0.769595492,0.244032033,2.0,Late-wet,p,,
545,China,6,Late-wet,6,Male,1,2006,30,39,549,0.0,0.0,NR,0.59875817,0.498311237,0.0,Late-wet,p,,
546,China,6,Late-wet,6,Female,2,2006,30,39,671,0.0,0.0,NR,0.59875817,0.038673978,0.0,Late-wet,p,,
547,China,6,Late-wet,6,Male,1,2006,40,49,597,0.0,0.0,NR,0.59875817,0.498311237,0.0,Late-wet,p,,
548,China,6,Late-wet,6,Female,2,2006,40,49,715,0.0,0.0,NR,0.59875817,0.038673978,0.0,Late-wet,p,,
549,China,6,Late-wet,6,Male,1,2006,50,59,1134,0.0008818342151675,0.0008814453136204,NR,0.59875817,0.498311237,1.0,Late-wet,p,,
550,China,6,Late-wet,6,Female,2,2006,50,59,1304,0.0,0.0,NR,0.59875817,0.038673978,0.0,Late-wet,p,,
551,China,6,Late-wet,6,Male,1,2006,60,69,537,0.0018621973929236,0.0018604626953949,NR,0.59875817,0.498311237,1.0,Late-wet,p,,
552,China,6,Late-wet,6,Female,2,2006,60,69,534,0.0,0.0,NR,0.59875817,0.038673978,0.0,Late-wet,p,,
553,China,6,Late-wet,6,Male,1,2006,70,95,235,0.0042553191489361,0.0042462556260815,NR,0.59875817,0.498311237,1.0,Late-wet,p,,
554,China,6,Late-wet,6,Female,2,2006,70,95,295,0.0033898305084745,0.0033840801557193,NR,0.59875817,0.038673978,1.0,Late-wet,p,,
605,Iceland,83,Late-wet,6,Male,1,2002,66,69,194,0.0051546391752577,0.0051413368584357,NR,0.813400392,0.240309421,1.0,Late-wet,p,,
606,Iceland,83,Late-wet,6,Female,2,2002,66,69,336,0.0059523809523809,0.0041964235457746,NR,0.813400392,0.232456427,2.0,Late-wet,p,,
607,Iceland,83,Late-wet,6,Male,1,2002,70,74,685,0.0058394160583941,0.0029111708529427,NR,0.813400392,0.240309421,4.0,Late-wet,p,,
608,Iceland,83,Late-wet,6,Female,2,2002,70,74,897,0.0133779264214046,0.0038359557952291,NR,0.813400392,0.232456427,12.0,Late-wet,p,,
609,Iceland,83,Late-wet,6,Male,1,2002,75,79,687,0.0145560407569141,0.0045694005407589,NR,0.813400392,0.240309421,10.0,Late-wet,p,,
610,Iceland,83,Late-wet,6,Female,2,2002,75,79,845,0.0307692307692307,0.0059407812534963,NR,0.813400392,0.232456427,26.0,Late-wet,p,,
611,Iceland,83,Late-wet,6,Male,1,2002,80,84,502,0.0637450199203187,0.0109035606191122,NR,0.813400392,0.240309421,32.0,Late-wet,p,,
612,Iceland,83,Late-wet,6,Female,2,2002,80,84,690,0.0594202898550724,0.0089999612727517,NR,0.813400392,0.232456427,41.0,Late-wet,p,,
613,Iceland,83,Late-wet,6,Male,1,2002,85,91,192,0.1145833333333333,0.022987087980669,NR,0.813400392,0.240309421,22.0,Late-wet,p,,
614,Iceland,83,Late-wet,6,Female,2,2002,85,91,244,0.1147540983606557,0.0204042742297937,NR,0.813400392,0.232456427,28.0,Late-wet,p,,
636,United States of America,102,Late-wet,6,Both,3,2001,40,49,642664,0.0013366238034182,4.55745270867e-05,NR,0.796676793,0.246828435,859.0,Late-wet,p,,
637,United States of America,102,Late-wet,6,Both,3,2001,50,59,606342,0.0032885731155024,7.35240875831e-05,NR,0.796676793,0.246828435,1994.0,Late-wet,p,,
