original_row_id,location_name,location_id,stage,stage_id,sex,sex_id,year_id,age_start,age_end,effective_sample_size,value,standard_error,ethnicity,x_sdi,x_tob,Patients with AMD,split_stage,data_type,upper_ci,lower_ci
75,United States of America,102,Late,3,Male,1,2002,55,64,317,0.0031545741324921,0.0031495945332827,European ancestry,0.800403318,0.266262961,0.6674821288160426,Late-wet,p,,
76,United States of America,102,Late,3,Female,2,2002,55,64,361,0.0,0.0,European ancestry,0.800403318,0.217634955,0.01,Late-wet,p,,
77,United States of America,102,Late,3,Male,1,2002,65,74,343,0.0058309037900874,0.0041110334194382,European ancestry,0.800403318,0.266262961,1.235526330078593,Late-wet,p,,
78,United States of America,102,Late,3,Female,2,2002,65,74,327,0.0,0.0,European ancestry,0.800403318,0.217634955,0.01,Late-wet,p,,
79,United States of America,102,Late,3,Male,1,2002,75,85,169,0.0355029585798816,0.014234406710161,European ancestry,0.800403318,0.266262961,3.245334316161125,Late-wet,p,,
80,United States of America,102,Late,3,Female,2,2002,75,85,175,0.0228571428571428,0.0112972041743713,European ancestry,0.800403318,0.217634955,2.8075899686394825,Late-wet,p,,
101,United Kingdom,95,Late,3,Both,3,1997,65,69,352,0.0,0.0,European ancestry,0.775050122,0.310801288,0.01,Late-wet,p,,
102,United Kingdom,95,Late,3,Both,3,1997,70,74,341,0.002932551319648,0.0029282482339557,European ancestry,0.775050122,0.310801288,0.6916876474540474,Late-wet,p,,
103,United Kingdom,95,Late,3,Both,3,1997,75,95,241,0.0165975103734439,0.0082295976878035,European ancestry,0.775050122,0.310801288,2.273807372085976,Late-wet,p,,
155,United Kingdom,95,Late,3,Both,3,2006,49,92,5344,0.0052395209580838,0.0009875789571077,European ancestry,0.806817046,0.266325592,16.574124879131144,Late-wet,p,,
157,Australia,71,Late,3,Both,3,2003,40,69,18316,0.0066608429788163,0.0006010326407883,European ancestry,0.783600181,0.227447426,87.77703327472658,Late-wet,p,,
190,Germany,81,Late,3,Male,1,1999,40,49,266,0.0,0.0,European ancestry,0.846232398,0.375766218,0.01,Late-wet,p,,
191,Germany,81,Late,3,Male,1,1999,50,59,273,0.0,0.0,European ancestry,0.846232398,0.375766218,0.01,Late-wet,p,,
192,Germany,81,Late,3,Male,1,1999,60,69,232,0.0043103448275862,0.0043010452594115,European ancestry,0.846232398,0.375766218,0.6314887783278095,Late-wet,p,,
193,Germany,81,Late,3,Male,1,1999,70,75,87,0.0344827586206896,0.0195623665148681,European ancestry,0.846232398,0.375766218,1.8424545778990484,Late-wet,p,,
194,Germany,81,Late,3,Female,2,1999,40,49,282,0.0,0.0,European ancestry,0.846232398,0.276530409,0.01,Late-wet,p,,
195,Germany,81,Late,3,Female,2,1999,50,59,244,0.0,0.0,European ancestry,0.846232398,0.276530409,0.01,Late-wet,p,,
196,Germany,81,Late,3,Female,2,1999,60,69,220,0.0045454545454545,0.0045351122008921,European ancestry,0.846232398,0.276530409,0.7737307453109588,Late-wet,p,,
197,Germany,81,Late,3,Female,2,1999,70,75,69,0.0,0.0,European ancestry,0.846232398,0.276530409,0.01,Late-wet,p,,
212,Germany,81,Late,3,Both,3,2013,70,95,1040,0.0721153846153846,0.0080212911341508,European ancestry,0.885926953,0.275838772,43.08982186539557,Late-wet,p,,
225,Spain,92,Late,3,Both,3,2013,55,65,61338,0.0021031008510222,0.0001849728893754,European ancestry,0.747651982,0.330467812,94.37971752123964,Late-wet,p,,
226,Spain,92,Late,3,Both,3,2013,66,75,37381,0.0131082635563521,0.0005882770162609,European ancestry,0.747651982,0.330467812,339.6829864517179,Late-wet,p,,
227,Spain,92,Late,3,Both,3,2013,76,85,17496,0.0667009602194787,0.0018862839415666,European ancestry,0.747651982,0.330467812,724.1616464305749,Late-wet,p,,
228,Spain,92,Late,3,Both,3,2013,85,95,3362,0.1903628792385484,0.0067707609967771,European ancestry,0.747651982,0.330467812,351.860478514812,Late-wet,p,,
249,Ireland,84,Late,3,Both,3,2013,55,64,1257,0.0007955449482895,0.0007952284394454,European ancestry,0.838644433,0.251642781,0.7382955240730149,Late-wet,p,,
250,Ireland,84,Late,3,Both,3,2013,65,74,1061,0.0103675777568331,0.0031096958657198,European ancestry,0.838644433,0.251642781,7.6393515485291505,Late-wet,p,,
251,Ireland,84,Late,3,Both,3,2013,75,84,325,0.0276923076923076,0.0091020612689962,European ancestry,0.838644433,0.251642781,5.719852584421289,Late-wet,p,,
252,Ireland,84,Late,3,Both,3,2013,85,99,47,0.1063829787234042,0.0449741392739512,European ancestry,0.838644433,0.251642781,2.7489099883969685,Late-wet,p,,
264,Germany,81,Late,3,Both,3,2016,50,95,4016,0.0069721115537848,0.0013130039550673,European ancestry,0.890896369,0.268395969,16.301021744593417,Late-wet,p,,
